Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
1211,ljfamfoundation,"""550483516""",Retweet,"""You never know who it’ll be when the bell rings! Last night, a team of #EastOhio @Chase elves visited five #IPromise families, delivering, cheer, love, &amp; and a mountain of presents. You make us proud to say, “#WeAreFamily!” https://t.co/rRxREKTbjf""",Twitter Web Client,123,768,2017-12-21,16:06:59,Male,Sport
1212,ljfamfoundation,"""550483516""",Retweet,"""🥁🥁🥁🚨🔥👨‍⚕️👩‍⚕️🏆💪👍!!!! Translation: we’re proud to announce our long term partnership with #CrystalClinic Orthopaedic Center benefiting our @akronschools #IPromise families. #WeAreFamily https://t.co/oh1p3RKdLZ""",Twitter Web Client,103,567,2017-12-21,15:07:12,Male,Sport
1213,kingjames,"""23083404""",Reply,"""@shonrp2 You already know! ✊🏾💪🏾👑""",Twitter for iPhone,89,1282,2017-12-20,04:49:53,Male,Sport
1214,kingjames,"""23083404""",Reply,"""@PCampbell21 Yes sir!! ✊🏾💪🏾👑""",Twitter for iPhone,19,426,2017-12-20,04:45:58,Male,Sport
1215,kingjames,"""23083404""",Tweet,"""Congrats young 👑 @shonrp2!!! Keep going. #StriveForGreatness🚀 #OH https://t.co/Cn3LduD7Xr""",Twitter for iPhone,3229,15608,2017-12-20,04:43:37,Male,Sport
1216,kingjames,"""23083404""",Tweet,"""That's amazing!!! Keep going young 👑 @PCampbell21!! #IrishAlumProud☘️ #OH https://t.co/v63yIFJET8""",Twitter for iPhone,479,4298,2017-12-20,04:39:51,Male,Sport
1217,kingjames,"""23083404""",Tweet,"""This hurts my heart but HUGE s/o to Gracie, @stowstudco &amp; the entire #Stow community. You guys were unbelievable. Also a big s/o to Madie &amp; my @stvmathletics fam – damn proud. You guys made this bigger than we ever dreamed. #Dogs #Irish #WingfootsClassic #StriveForGreatness🚀 https://t.co/0Jg4TScREb""",Twitter for iPhone,391,2732,2017-12-19,03:36:57,Male,Sport
1218,kingjames,"""23083404""",Tweet,"""Congrats @kobebryant!! Dayuumm man NOT1, NOT 2.. ok it is 2 jerseys going up! Amazing G and appreciate the inspiration from a far u didn't know growing up! #Ko8e24 #Mamba🐍 #Immortalized""",Twitter for iPhone,32407,135528,2017-12-19,02:46:17,Male,Sport
1219,kingjames,"""23083404""",Tweet,"""👀👀👀😐 YOU DIDN’T HAVE TO DO ‘EM LIKE THAT EB!! That’s not right. Smh. #GETMYMANON #SCTOP10 #WingfootsClassic #StriveForGreatness #Seriously @sportscenter 👀👀👀 💪🏾👌🏾 https://t.co/qjpZwCFe7W""",Twitter for iPhone,898,5485,2017-12-18,23:05:44,Male,Sport
1220,kingjames,"""23083404""",Tweet,"""So proud of everyone at @LJFamFoundation!! This is your story. Thank you! https://t.co/bCiVoMUiS3""",Twitter for iPhone,847,5270,2017-12-18,22:22:21,Male,Sport
1221,kingjames,"""23083404""",Tweet,"""The move was cool but what's the best part of the whole thing is my guys @kevinlove and Kyle reaction!! 🤙🏾 https://t.co/SqGyLjCeLp""",Twitter for iPhone,6112,32938,2017-12-18,02:22:37,Male,Sport
1222,kingjames,"""23083404""",Tweet,"""@blackthought Went in something crazy on @funkflex!! SHEESH!! Went for 10 mins straight. Always been a fan of his style and bars. #HipHop101""",Twitter for iPhone,86,368,2017-12-16,20:45:44,Male,Sport
1223,kingjames,"""23083404""",Tweet,"""Yeah that pretty much sums it up! @CP3 @TrevorAriza https://t.co/ffKGvIiDw3""",Twitter for iPhone,18352,81168,2017-12-16,16:50:06,Male,Sport
1224,kingjames,"""23083404""",Tweet,"""Man this game is NUTS!!!!! #OKCvsPHI #AFansTreat""",Twitter for iPhone,10654,55245,2017-12-16,03:09:49,Male,Sport
1225,kingjames,"""23083404""",Tweet,"""Yes they are!!! 🔥🔥🔥🔥 https://t.co/xwVh3efXPh""",Twitter for iPhone,1689,13825,2017-12-15,23:34:49,Male,Sport
1226,kingjames,"""23083404""",Tweet,"""👀👀👀 y’all got me in there singing the wrong alma mater!! Man - vicious. Pumped for you guys. Hope you're enjoying this as much as I am.Hyped https://t.co/wK88GVtB9k""",Twitter for iPhone,350,2580,2017-12-15,22:51:00,Male,Sport
1227,kingjames,"""23083404""",Tweet,"""WHO DID THIS!!!?Let them know I'm looking for them😂😂😂😂 #StriveForGreatness🚀 https://t.co/d8DJ9EGAEF""",Twitter for iPhone,836,6520,2017-12-15,22:48:36,Male,Sport
1228,kingjames,"""23083404""",Tweet,"""It ain’t no game out here with @stowstudco. Turning the #WingfootsClassic into a war. Y’all LUCKY I like pups #IRISH #SFG🚀 #IAlmost🤣 #Almost https://t.co/kzGCPOtkag""",Twitter for iPhone,192,1235,2017-12-15,22:47:42,Male,Sport
1229,springhillent,"""3837667054""",Retweet,"""#DoOrDare is LIVE!!! You won't believe the CRAZY dare @Usher and @jermainedupri do to win money for their favorite charities. Watch on @facebook --&gt; https://t.co/GwecaItvak https://t.co/dss9k7Qbnz""",Twitter Web Client,67,347,2017-12-15,19:22:41,Male,Sport
1230,kingjames,"""23083404""",Tweet,"""Of course they are! Let's go ladies! #GoIrish☘️ https://t.co/1xmjsvw6uw""",Twitter for iPhone,182,2038,2017-12-14,20:45:23,Male,Sport
1231,kingjames,"""23083404""",Tweet,"""Yes they are ready!! #GoIrish☘️ https://t.co/lA7XXZscGv""",Twitter for iPhone,168,1817,2017-12-14,20:44:54,Male,Sport
1232,kingjames,"""23083404""",Tweet,"""Yeah they're definitely ready!!! #GoIrish☘️ https://t.co/QOGF734VwE""",Twitter for iPhone,150,1498,2017-12-14,20:44:17,Male,Sport
1233,stvmathletics,"""56386982""",Retweet,"""Wow!!!!!! A special thank you to @LJFamFoundation for the special gear for the @KingJames #WingfootsClassic!!!!!! Three days!!! https://t.co/otsbtHz9Bi""",Twitter for iPhone,103,826,2017-12-14,20:19:44,Male,Sport
1234,kingjames,"""23083404""",Tweet,"""S/O the homie @QuavoStuntin! Super dope what he did for his high school. And those kicks are 🔥🔥🔥🔥🔥🔥 by the way. #DatWay #StriveForGreatness🚀 https://t.co/obpDiVFMA8""",Twitter for iPhone,4407,19558,2017-12-13,20:56:17,Male,Sport
