Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
27,jtimberlake,"""26565946""",Tweet,"""Half court tee shot 🤘 @ACChampionship https://t.co/K0NGBTEZeM""",Twitter for iPhone,842,12630,2019-07-15,11:44:47,Male,Entertainment
28,spinthewheelfox,"""999703590380847104""",Retweet,"""More 𝑴𝑨𝑫𝑵𝑬𝑺𝑺 is wheeling your way this week.

RT if you're ready! #SpinTheWheel https://t.co/y3cUSLMHF0""",Twitter Media Studio,84,594,2019-07-07,16:35:00,Male,Entertainment
29,jtimberlake,"""26565946""",Tweet,"""https://t.co/ouJRRqa574""",Twitter for iPhone,851,12921,2019-07-05,18:14:19,Male,Entertainment
30,jtimberlake,"""26565946""",Tweet,"""SAME #HelpUsStrangerREPEAT https://t.co/PVBSG65hYX""",Twitter for iPhone,237,1851,2019-06-29,15:34:47,Male,Entertainment
31,jtimberlake,"""26565946""",Tweet,"""We’re back 🤘 #TrollsWorldTour @Trolls @AnnaKendrick47 @AndersonPaak @OzzyOsbourne @iconapop @maryjblige @flula @chancetherapper @kellyclarkson @RonFunches @JKCorden @GustavoDudamel @JBALVIN https://t.co/KCjOVhEFKe""",Twitter for iPhone,1110,8378,2019-06-21,15:49:57,Male,Entertainment
32,jtimberlake,"""26565946""",Tweet,"""Tonight @SpinTheWheelFOX 9pm 🎡🙌 https://t.co/o39fopxKrQ""",Twitter for iPhone,589,6851,2019-06-20,16:01:42,Male,Entertainment
33,jtimberlake,"""26565946""",Tweet,"""TOMORROW!! https://t.co/wqI30q1iVa""",Twitter for iPhone,207,2254,2019-06-19,23:53:43,Male,Entertainment
34,jtimberlake,"""26565946""",Reply,"""@AnnaKendrick47 Nope @AnnaKendrick47, it’s #TimeToRock 🤘 https://t.co/k0EBm3oQlQ""",Twitter for iPhone,930,6747,2019-06-19,15:04:06,Male,Entertainment
35,jtimberlake,"""26565946""",Tweet,"""🙌 thank you @SongwritersHOF https://t.co/wQopr2dAID""",Twitter for iPhone,282,2335,2019-06-14,18:50:35,Male,Entertainment
36,lizzo,"""323417384""",Retweet,"""Not all photobombers wear capes... 😩😩😂 @IAMQUEENLATIFAH @jtimberlake https://t.co/7j7NLpXhlh""",Twitter for iPhone,2152,23899,2019-06-14,16:21:56,Male,Entertainment
