Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
29,britneyspears,"""16409683""",Tweet,"""Bold. Provocative. Desirable. That’s the scent of #MyPrerogative https://t.co/9a7N5lUhBI""",Twitter Media Studio,2790,16113,2018-12-18,18:01:41,Female,Music
30,britneyspears,"""16409683""",Tweet,"""Here’s another little throwback to celebrate #BabyOneMoreTime20! On this day in 1999, the official video for “From the Bottom of My Broken Heart” premiered 💕

 …Baby One More Time limited edition picture disc vinyl is out now https://t.co/zkfyKhbS4m https://t.co/Rw07tRnSiy""",Twitter Media Studio,3772,20430,2018-12-17,18:13:33,Female,Music
31,britneyspears,"""16409683""",Tweet,"""Joy to the world!!! 🎄🎄🎄 https://t.co/XMBoAd2izI""",Twitter for iPhone,1111,9778,2018-12-13,00:55:36,Female,Music
32,britneyspears,"""16409683""",Tweet,"""I was freaking hungry!!!!! 💋 💋 💋 https://t.co/GvGxLYowZJ""",Twitter for iPhone,6192,48876,2018-12-12,22:16:40,Female,Music
33,britneyspears,"""16409683""",Tweet,"""Be free. Be fierce. Be you. #MyPrerogative https://t.co/FDAezLI1eA""",Twitter for iPhone,4233,27754,2018-12-12,00:19:43,Female,Music
34,britneyspears,"""16409683""",Tweet,"""What a beautiful sunrise 🌅 https://t.co/3SLoNGzq99""",Twitter for iPhone,1799,18846,2018-12-04,17:55:08,Female,Music
35,britneyspears,"""16409683""",Tweet,"""https://t.co/6dB1X64tDk""",Twitter for iPhone,2096,10552,2018-12-04,00:53:52,Female,Music
36,britneyspears,"""16409683""",Tweet,"""Thank you all for the wonderful birthday messages yesterday!!! Feeling SO loved 🎀""",Twitter for iPhone,2740,26723,2018-12-03,21:47:35,Female,Music
37,britneyspears,"""16409683""",Tweet,"""🎀🎀🎀 https://t.co/fBumzy38PJ""",Twitter for iPhone,3229,45468,2018-11-29,20:59:56,Female,Music
38,britneyspears,"""16409683""",Tweet,"""Can’t believe the “...Baby One More Time” video has officially turned 20... I still remember filming this like it was yesterday! #BabyOneMoreTime20 https://t.co/lDkXDMkF3C https://t.co/u0sAArLGYZ""",Twitter for iPhone,6425,30533,2018-11-26,20:15:50,Female,Music
39,britneyspears,"""16409683""",Tweet,"""Celebrate your individuality with the ones you love #MyPrerogative https://t.co/xuG6JlgvgQ""",Twitter Web Client,2027,14060,2018-11-23,20:26:21,Female,Music
40,thebritneyarmy,"""958372028""",Retweet,"""Happy #BlackFriday! Shop the @BritneySpears Holiday Collection + Limited Edition Black Friday Hoodie now and take advantage of 30% off select items this weekend only! 
Shop 👉 https://t.co/1KyMc60gzY https://t.co/WxLyDVaotS""",Twitter for iPhone,375,2401,2018-11-23,20:08:48,Female,Music
41,britneyspears,"""16409683""",Tweet,"""The 2018 Holiday Collection is available now in the webstore 🎁🎄 PS. there’s a limited edition hoodie and sale launching on #BlackFriday! https://t.co/8Mbn8Yi4Fc https://t.co/hBAXtWJS3p""",Twitter Media Studio,810,4744,2018-11-21,19:41:05,Female,Music
42,britneyspears,"""16409683""",Tweet,"""I couldn’t ask for a better gift this year, knowing that I’m getting back to Vegas to see you all at the new residency at Park MGM. Tickets are on sale now! See you soon 🎁https://t.co/KYA36Rqz7J https://t.co/yURf6kcm8p""",Twitter Media Studio,1322,11135,2018-11-20,22:32:34,Female,Music
