"Tweet Id","Media Id","Media URL","Tweet URL"
"""1220191949010980865""","""1220191667216580608""",https://video.twimg.com/ext_tw_video/1220191667216580608/pu/pl/v8kxND3zw9ci5eas.m3u8?tag=10,https://t.co/F4arVr2ywQ
"""1219620561086631937""","""1219620244873826305""",https://video.twimg.com/ext_tw_video/1219620244873826305/pu/vid/360x640/Fe_ppE6k84IZTt5v.mp4?tag=10,https://t.co/v6K23tEyPM
"""1219618754742693888""","""1219618628921892864""",https://video.twimg.com/amplify_video/1219618628921892864/vid/480x270/EdQ0YiuEruKXBnjL.mp4?tag=13,https://t.co/lesnvzUYnR
"""1219039749014507520""","""1219039599214972928""",https://video.twimg.com/ext_tw_video/1219039599214972928/pu/vid/720x900/5auDl6Smat2WOK4S.mp4?tag=10,https://t.co/7bpfrr8gpj
"""1218927057268281344""","""1218926930428407809""",https://video.twimg.com/ext_tw_video/1218926930428407809/pu/vid/360x450/zUyTUtYClOzqxO9K.mp4?tag=10,https://t.co/4IkZX28oZm
"""1218662574318915584""","""1218662461408022528""",https://video.twimg.com/ext_tw_video/1218662461408022528/pu/vid/320x568/bYVpd-kyopJErZUQ.mp4?tag=10,https://t.co/GWQgn2VZAi
"""1218662053742772225""","""1218661751471738880""",https://video.twimg.com/ext_tw_video/1218661751471738880/pu/vid/360x640/axrqwuO7Qc0xRyZA.mp4?tag=10,https://t.co/nh6jnyv4iE
"""1218274740697214977""","""1218274414392946688""",https://video.twimg.com/ext_tw_video/1218274414392946688/pu/vid/720x900/UM_Q4houOwTZmSwM.mp4?tag=10,https://t.co/S9xPuUkhap
"""1217874053299605505""","""1217874023318806530""",https://video.twimg.com/tweet_video/EObB-L0X4AIdHe2.mp4,https://t.co/95gJDXgOQS
"""1217873744376496129""","""1217872373426409472""",https://video.twimg.com/ext_tw_video/1217872373426409472/pu/vid/480x480/b6wKTMSOuH2MBl9z.mp4?tag=10,https://t.co/cmETnpYrgX
"""1217864966792863746""","""1217844505413443584""",https://video.twimg.com/ext_tw_video/1217844505413443584/pu/vid/1280x720/ChdkCS88DcRByBbD.mp4?tag=10,https://t.co/FPRfBFRqd6
