"Tweet Id","Media Id","Media URL","Tweet URL"
"""1220142182595620865""","""1220142178535493632""",https://pbs.twimg.com/media/EO7Q2McUUAA1xzL.jpg,https://t.co/1jvZLdY6jV
"""1218234214052585472""","""1218234209573040129""",https://pbs.twimg.com/media/EOgJjyLUcAEMTCT.jpg,https://t.co/T2CW4NmREy
"""1209210336152211456""","""1209210313968476160""",https://pbs.twimg.com/media/EMf6X7bUYAAhMiu.jpg,https://t.co/OnR1a9wXig
"""1204525063610847233""","""1204525058850340864""",https://pbs.twimg.com/media/ELdVKL_UwAABVYx.jpg,https://t.co/C0A69guFaP
"""1204493362029400064""","""1204493355813457920""",https://pbs.twimg.com/media/ELc4U0-UUAA3VN1.jpg,https://t.co/XbMAmQMAGA
"""1204451049081229312""","""1204451041439371264""",https://pbs.twimg.com/media/ELcR1zpX0AA20E_.jpg,https://t.co/f2tUy2HhJ9
"""1204054354547728385""","""1204054350529613826""",https://pbs.twimg.com/media/ELWpDW2U0AINxQB.jpg,https://t.co/Ug9oZRvXTf
"""1202981192846450688""","""1202981186043179009""",https://pbs.twimg.com/media/ELHZA9mU8AEKSzK.jpg,https://t.co/QNyE9tWaSy
"""1202637838363136000""","""1202637833606848512""",https://pbs.twimg.com/media/ELCgvOGU4AABsJ1.jpg,https://t.co/hC3o1r1SUz
"""1202272243197198336""","""1202272238545686528""",https://pbs.twimg.com/media/EK9UOyXUUAAQQWe.jpg,https://t.co/BpBWj9mjse
"""1202000620124659714""","""1202000609525690368""",https://pbs.twimg.com/media/EK5dL5aU8AAj1u2.jpg,https://t.co/5S5eN6AgjW
"""1202000620124659714""","""1202000609513066496""",https://pbs.twimg.com/media/EK5dL5XUUAAsAUv.jpg,https://t.co/5S5eN6AgjW
"""1201592926293413890""","""1201592918731034631""",https://pbs.twimg.com/media/EKzqZK2WkAcR1b4.jpg,https://t.co/H4QmEcJYrC
"""1201550301406220296""","""1201550298004639744""",https://pbs.twimg.com/media/EKzDoURU0AAh2hj.jpg,https://t.co/XixeTctCcI
"""1199418743098499072""","""1199418737813684229""",https://pbs.twimg.com/media/EKUw_LxVAAUKAse.jpg,https://t.co/x3gbA5YTRw
"""1199372695978172416""","""1199372690504568834""",https://pbs.twimg.com/media/EKUHG4LUUAIPV6P.jpg,https://t.co/EPrQVROL3u
"""1196515637834612741""","""1196515619862016000""",https://pbs.twimg.com/media/EJrgneoU8AAybW7.jpg,https://t.co/Vy2BzdY9yp
"""1196507616781799424""","""1196507611199197184""",https://pbs.twimg.com/media/EJrZVUCUUAApSiT.jpg,https://t.co/XhPQ9Wlgt7
"""1196168762786897920""","""1196168102783795200""",https://pbs.twimg.com/media/EJmkjUoUwAAPTHb.jpg,https://t.co/gu8UB4oL80
"""1194842320375410688""","""1194842302746808320""",https://pbs.twimg.com/media/EJTuvmnVUAAv1qs.jpg,https://t.co/N4zPQhykuy
"""1194727548493737985""","""1194727490360659969""",https://pbs.twimg.com/media/EJSGUpJXUAElQ3b.jpg,https://t.co/M7Iby50mci
"""1194727548493737985""","""1194727490318688256""",https://pbs.twimg.com/media/EJSGUo_W4AA7y7F.jpg,https://t.co/M7Iby50mci
"""1194727548493737985""","""1194727490314493955""",https://pbs.twimg.com/media/EJSGUo-W4AMYC1j.jpg,https://t.co/M7Iby50mci
"""1194727548493737985""","""1194727490322866179""",https://pbs.twimg.com/media/EJSGUpAWoAM-zLF.jpg,https://t.co/M7Iby50mci
"""1194299108250406912""","""1194299091125014528""",https://pbs.twimg.com/media/EJMAshoUEAASq9G.jpg,https://t.co/GgZ33Rr4yx
"""1193754676237225984""","""1193754673179529216""",https://pbs.twimg.com/media/EJERjOvUEAAd2Fx.jpg,https://t.co/GBnODYfVCF
"""1193111473565790213""","""1193111465101627392""",https://pbs.twimg.com/media/EI7Ijl7UEAAGNQJ.jpg,https://t.co/PuLlEPznTp
"""1192692996925317120""","""1192692990252216320""",https://pbs.twimg.com/media/EI1L9JoU8AA0TPV.jpg,https://t.co/MR3nTlE8EA
"""1192264132633878528""","""1192264126183038976""",https://pbs.twimg.com/media/EIvF5-eU4AAIKsL.jpg,https://t.co/bFobAb14Wp
"""1192065018029756416""","""1192065000665305088""",https://pbs.twimg.com/media/EIsQzWHU0AAvFGx.jpg,https://t.co/ioLzkiOloR
"""1191762240656904192""","""1191762234843643905""",https://pbs.twimg.com/media/EIn9cDiUwAEnVXr.jpg,https://t.co/RWQPBDlAaK
"""1189633125145432064""","""1189633118451441667""",https://pbs.twimg.com/media/EIJtBK5WoAMK6Xt.jpg,https://t.co/MEJMKItaDJ
"""1189363646943526913""","""1189363637707653120""",https://pbs.twimg.com/media/EIF37U5UwAAA4hB.jpg,https://t.co/bQF65M4Bup
"""1186468038725365761""","""1186468034115825664""",https://pbs.twimg.com/media/EHcuZA7UcAAESnh.jpg,https://t.co/MdwEraLKJ4
"""1186468038725365761""","""1186468034015154176""",https://pbs.twimg.com/media/EHcuZAjUUAAqbvV.jpg,https://t.co/MdwEraLKJ4
"""1185336170890219520""","""1185336151806070785""",https://pbs.twimg.com/media/EHMo8yvUUAEObrI.jpg,https://t.co/zMft1eArFe
"""1180528431110320129""","""1180528424978243584""",https://pbs.twimg.com/media/EGIUWQoUYAAy3II.jpg,https://t.co/hdFns6xZ76
"""1174800214575595522""","""1174800209840197632""",https://pbs.twimg.com/media/EE26kQWUUAAIFne.jpg,https://t.co/FdNnaq04S7
"""1174396451952005120""","""1174396441676005376""",https://pbs.twimg.com/media/EExLV2uUwAAI3x-.jpg,https://t.co/IKOICgqJiS
