"Tweet Id","Media Id","Media URL","Tweet URL"
"""1197968678957936640""","""1197968321540313088""",https://video.twimg.com/ext_tw_video/1197968321540313088/pu/vid/640x360/Ytd3RZiZOstpQqkS.mp4?tag=10,https://t.co/IIPoosPgF6
"""1190678187950379008""","""1190678091540172800""",https://video.twimg.com/ext_tw_video/1190678091540172800/pu/vid/480x270/0xNeqpiZk4Wlz2Ml.mp4?tag=10,https://t.co/AaLCuTL6J9
"""1079415903115268096""","""1079415861243461632""",https://video.twimg.com/tweet_video/DvrbAb5WwAAOhlW.mp4,https://t.co/dSOtVix1gl
"""1076172089344839680""","""1076172052963373058""",https://video.twimg.com/ext_tw_video/1076172052963373058/pu/vid/1280x720/nqLj0boqFJcYKRLD.mp4?tag=6,https://t.co/pKN5mQw4qN
"""1075570304519467009""","""1075570193169047552""",https://video.twimg.com/ext_tw_video/1075570193169047552/pu/pl/vKhTIlqs7Bv4Q4bG.m3u8?tag=6,https://t.co/5zI7HAn8Mw
"""1075569986314403841""","""1075569834073751552""",https://video.twimg.com/ext_tw_video/1075569834073751552/pu/pl/FJIQG7ZS3TYi83I3.m3u8?tag=6,https://t.co/Cv729NvOeg
"""1075457262922158081""","""1075457168483278849""",https://video.twimg.com/ext_tw_video/1075457168483278849/pu/vid/320x400/YznsaI43EyEsbOWn.mp4?tag=6,https://t.co/Sw7nXTB63G
"""1075198529923092480""","""1075198486793064453""",https://video.twimg.com/ext_tw_video/1075198486793064453/pu/pl/EksadD7T3LFG59YZ.m3u8?tag=6,https://t.co/K5AJXT0yg5
"""1075127120014254081""","""1075127026359652352""",https://video.twimg.com/ext_tw_video/1075127026359652352/pu/vid/360x450/O_kibs6bdYIwykaO.mp4?tag=6,https://t.co/m0eYvSSrD4
"""1075126728329175040""","""1075126557436534784""",https://video.twimg.com/ext_tw_video/1075126557436534784/pu/vid/360x450/AQhxdSW8Q59lZLie.mp4?tag=6,https://t.co/8CBx6Q503i
"""1075088729633632256""","""1075088327722831873""",https://video.twimg.com/amplify_video/1075088327722831873/vid/1280x720/28e8zRGxcYEPwkzU.mp4?tag=9,https://t.co/9a7N5lUhBI
"""1074729327747653634""","""1074727429137162241""",https://video.twimg.com/amplify_video/1074727429137162241/vid/1280x720/3V7nQNcQCuF-wS-N.mp4?tag=9,https://t.co/Rw07tRnSiy
"""1072978568752361472""","""1072978510669467648""",https://video.twimg.com/ext_tw_video/1072978510669467648/pu/vid/360x450/ByAOdxYykeExqkUm.mp4?tag=6,https://t.co/GvGxLYowZJ
"""1072647146539749376""","""1072647101371293698""",https://video.twimg.com/ext_tw_video/1072647101371293698/pu/vid/320x180/yrVOaB0slBubE-kv.mp4?tag=6,https://t.co/FDAezLI1eA
"""1066065437824376833""","""1066065320304173056""",https://video.twimg.com/ext_tw_video/1066065320304173056/pu/vid/640x360/178xfjrdfdrJOwIR.mp4?tag=5,https://t.co/xuG6JlgvgQ
"""1066061020572147713""","""1066060968260759554""",https://video.twimg.com/ext_tw_video/1066060968260759554/pu/vid/720x720/N8lZRfkuH2ih-2aQ.mp4?tag=5,https://t.co/WxLyDVaotS
"""1065329271487500293""","""1065327687269580800""",https://video.twimg.com/amplify_video/1065327687269580800/vid/240x240/qB8cSw59FR4a9jUM.mp4?tag=8,https://t.co/hBAXtWJS3p
"""1065010036479598592""","""1065007419447828480""",https://video.twimg.com/amplify_video/1065007419447828480/pl/Mle5pFA_tkXrYhGU.m3u8?tag=8,https://t.co/yURf6kcm8p
"""1063174491432542209""","""1063174361501327362""",https://video.twimg.com/ext_tw_video/1063174361501327362/pu/pl/OPADqI0VzMqDz3sN.m3u8?tag=5,https://t.co/VmK4EDreAb
"""1062497977653182469""","""1062496763096064000""",https://video.twimg.com/amplify_video/1062496763096064000/vid/320x180/dsooMwBvXG_jmy1p.mp4?tag=8,https://t.co/jHEQbxNfFa
"""1061008189431386113""","""1061008137615011845""",https://video.twimg.com/ext_tw_video/1061008137615011845/pu/vid/320x180/hxnUUnTbJ9Gs-HVn.mp4?tag=5,https://t.co/dpYTArsWCl
"""1059605489254887424""","""1059604863573786624""",https://video.twimg.com/ext_tw_video/1059604863573786624/pu/pl/KH51w0D_M-2mHxiL.m3u8?tag=5,https://t.co/gcQtatFv84
"""1059604678269419520""","""1059604493199912960""",https://video.twimg.com/ext_tw_video/1059604493199912960/pu/pl/I7wGffysGVcJUils.m3u8?tag=5,https://t.co/Qfrj3b0Jud
"""1058087493084557312""","""1058086900584583168""",https://video.twimg.com/amplify_video/1058086900584583168/vid/320x180/Vstx2q1Ux_DhcyXH.mp4?tag=8,https://t.co/21k7Ock6EB
"""1055869521347731456""","""1055869053347225600""",https://video.twimg.com/amplify_video/1055869053347225600/vid/720x720/z-6er9blgZTohXJ4.mp4?tag=8,https://t.co/e4ITBMTPBc
"""1054823579328659456""","""1054818721708101632""",https://video.twimg.com/amplify_video/1054818721708101632/vid/720x720/35-n2qWSI_nltJse.mp4?tag=8,https://t.co/oeMipXCSl9
"""1053721486811451396""","""1053721445921185792""",https://video.twimg.com/ext_tw_video/1053721445921185792/pu/vid/180x224/_vQjsUW0g566ResB.mp4?tag=5,https://t.co/MsfnPdOtSg
"""1053375472694788096""","""1053374959630741504""",https://video.twimg.com/amplify_video/1053374959630741504/pl/h3zof_Wi6J8wfAQH.m3u8?tag=8,https://t.co/B5NWyiLD3S
"""1053015493848662018""","""1053015293126041601""",https://video.twimg.com/ext_tw_video/1053015293126041601/pu/vid/1280x720/QnnveLFTLWp0awXg.mp4?tag=5,https://t.co/XRFG8UrqHt
"""1052014839068020736""","""1052014739793080320""",https://video.twimg.com/ext_tw_video/1052014739793080320/pu/pl/6KP7u9FOzcqnKCQc.m3u8?tag=5,https://t.co/X83uuo1gnw
"""1051596122001682432""","""1051592789392265223""",https://video.twimg.com/ext_tw_video/1051592789392265223/pu/vid/640x360/Oqn38khlwTYeu9W_.mp4?tag=5,https://t.co/dlgB2aoeA9
"""1050903865313386496""","""1050903835189882880""",https://video.twimg.com/ext_tw_video/1050903835189882880/pu/vid/180x224/PdSUeZ1pZLfZ-exJ.mp4?tag=5,https://t.co/JYGvIOUpn4
