"Tweet Id","Media Id","Media URL","Tweet URL"
"""1220238435861970944""","""1220219952411500544""",https://video.twimg.com/amplify_video/1220219952411500544/vid/640x360/bo6Z-LA--qH_4_wJ.mp4?tag=13,https://t.co/YIPJnHiYk5
"""1220051182338465792""","""1220050915773698048""",https://video.twimg.com/amplify_video/1220050915773698048/vid/480x270/AxNOBa8nEHoRCk58.mp4?tag=13,https://t.co/YVOCIUNEqQ
"""1219893854406492160""","""1219893792615976961""",https://video.twimg.com/ext_tw_video/1219893792615976961/pu/vid/640x360/9yarv25D32CygGs7.mp4?tag=10,https://t.co/9WlAA5A7To
"""1219763241259171840""","""1219763103249793024""",https://video.twimg.com/amplify_video/1219763103249793024/vid/640x360/k0wJOiUv2juGXmGV.mp4?tag=13,https://t.co/3mQ3oYvpUA
"""1219575470062260224""","""1219575463036837888""",https://video.twimg.com/tweet_video/EOzNbAsX4AADIst.mp4,https://t.co/1G3ngq3mtq
"""1219313861477535744""","""1219310999712366597""",https://video.twimg.com/amplify_video/1219310999712366597/vid/640x360/1Aq9G35VIQ32pIdZ.mp4?tag=13,https://t.co/R5fgdWHUlT
"""1218578800591523843""","""1218444592988639232""",https://video.twimg.com/amplify_video/1218444592988639232/vid/640x360/QKzH5kiHfr4EYIJ0.mp4?tag=13,https://t.co/KZXKiFD03b
"""1218340611947823104""","""1218340602858725376""",https://video.twimg.com/tweet_video/EOhqUsDUYAAYUqB.mp4,https://t.co/B68W4hqj9U
"""1218243644651528194""","""1218243114076237825""",https://video.twimg.com/amplify_video/1218243114076237825/pl/5jRIYTFGCVSYvFyu.m3u8?tag=13,https://t.co/wVJLSXZjKX
"""1218204761679228928""","""1218204685577834496""",https://video.twimg.com/ext_tw_video/1218204685577834496/pu/vid/320x320/u4DG7rFJWx3iVWIg.mp4?tag=10,https://t.co/eeNq0aAk9Z
"""1218085609392066561""","""1218085542492950529""",https://video.twimg.com/ext_tw_video/1218085542492950529/pu/vid/640x360/d4QVapxk1AE8suIB.mp4?tag=10,https://t.co/RUnMZhQbXi
"""1217935791751434240""","""1217935784017137664""",https://video.twimg.com/tweet_video/EOb6JIWUEAAYRnk.mp4,https://t.co/RjHZSTP4ol
"""1217896796116008961""","""1217896580574957570""",https://video.twimg.com/amplify_video/1217896580574957570/vid/640x360/Bq-aqQU8b6z9BVpM.mp4?tag=13,https://t.co/HH13bu60lF
"""1217511559729074176""","""1217511209873707008""",https://video.twimg.com/amplify_video/1217511209873707008/vid/480x480/lKGISKhQzWGm4OD9.mp4?tag=13,https://t.co/wkoAoTjkKT
"""1217341196495773697""","""1217341160458313728""",https://video.twimg.com/ext_tw_video/1217341160458313728/pu/vid/480x270/HwitK05o-LhA6jSU.mp4?tag=10,https://t.co/tszqQuI8qy
"""1217195297840828416""","""1217195141946986496""",https://video.twimg.com/amplify_video/1217195141946986496/vid/640x360/Z_yD-vrl2UOBPRWg.mp4?tag=13,https://t.co/qK2BPoM64A
"""1216874793598881794""","""1216873758226624513""",https://video.twimg.com/ext_tw_video/1216873758226624513/pu/pl/YeF-2-ejMPxjJE7j.m3u8?tag=10,https://t.co/kINTCUZ2G9
"""1216821166209298432""","""1216820994251247616""",https://video.twimg.com/amplify_video/1216820994251247616/pl/-Zfplqaa_BMFGVlZ.m3u8?tag=13,https://t.co/Jf4CFxPAzM
"""1216450683588624384""","""1216450414511394816""",https://video.twimg.com/amplify_video/1216450414511394816/pl/nTScuu75A2g2rND8.m3u8?tag=13,https://t.co/IQKPxih4Z9
"""1215774067048869888""","""1215771630867116032""",https://video.twimg.com/ext_tw_video/1215771630867116032/pu/vid/480x480/tEx65tfBiI9OKyvE.mp4?tag=10,https://t.co/MI3TMadkfX
"""1215756343069433856""","""1215756175410528256""",https://video.twimg.com/amplify_video/1215756175410528256/vid/640x360/-KvoIEa4t3JtBr8M.mp4?tag=13,https://t.co/O1V0JlqOgv
"""1215548899017969664""","""1215548886594416642""",https://video.twimg.com/tweet_video/EN5_RaiU8AIeToL.mp4,https://t.co/7HNYSNu6wc
"""1215393187918860288""","""1215393178552950784""",https://video.twimg.com/tweet_video/EN3xqA4U4AAobpX.mp4,https://t.co/kM5rlDImJR
